date,open,high,low,close,volume,amount
2022-10-27,1.140924,1.159186,1.134676,1.139962,112124363,267751782
2022-10-28,1.134195,1.156302,1.120258,1.134676,140401293,333108384
2022-10-31,1.123142,1.137079,1.084694,1.092864,141787672,326186096
2022-11-01,1.088539,1.101035,1.068354,1.099112,171157203,386249648
2022-11-02,1.094306,1.119297,1.087097,1.114011,199999400,460920640
2022-11-03,1.104399,1.119297,1.094306,1.106802,161029300,370833072
2022-11-04,1.10536,1.1539,1.10536,1.149094,165266971,390293136
2022-11-07,1.149574,1.17889,1.149094,1.167837,127765793,309613952
2022-11-08,1.172162,1.182254,1.155822,1.163031,127130308,308492800
2022-11-09,1.158225,1.167837,1.144768,1.145249,77041100,184749985
2022-11-10,1.134195,1.149094,1.118336,1.14573,89965700,212168266
2022-11-11,1.164473,1.175526,1.148613,1.17024,142054850,344039232
2022-11-14,1.168798,1.198114,1.135637,1.140443,174395837,421807824
2022-11-15,1.130831,1.151977,1.123622,1.151016,99316517,235730904
2022-11-16,1.151016,1.163511,1.148613,1.156783,122682850,295140368
2022-11-17,1.151497,1.151497,1.104879,1.115933,125967772,293576032
2022-11-18,1.114011,1.114011,1.100073,1.101515,108533600,249629092
2022-11-21,1.091423,1.09719,1.08133,1.096709,107457828,243705800
2022-11-22,1.096229,1.112569,1.094306,1.100554,115555169,265261022
2022-11-23,1.102957,1.119778,1.102957,1.114011,149339821,346148736
2022-11-24,1.115452,1.131792,1.106321,1.122661,143385948,334422672
2022-11-25,1.122661,1.149574,1.111608,1.149094,205299708,484599760
2022-11-28,1.13804,1.14621,1.123142,1.133234,163532131,384812400
2022-11-29,1.135637,1.154861,1.133715,1.152938,149563363,356650336
2022-11-30,1.152938,1.181293,1.148613,1.167837,178046813,433536512
2022-12-01,1.175045,1.180332,1.150535,1.156302,211385687,511501840
2022-12-02,1.152458,1.155341,1.134676,1.141885,141830328,336618784
2022-12-05,1.144768,1.163031,1.144768,1.160628,124022628,297766144
2022-12-06,1.155341,1.16255,1.139001,1.159186,116146351,277852368
2022-12-07,1.155822,1.161589,1.12987,1.135637,141545631,336323488
2022-12-08,1.131792,1.139482,1.124583,1.133234,77981400,183694452
2022-12-09,1.133715,1.139962,1.127467,1.139482,84756003,200203074
2022-12-12,1.133715,1.153419,1.109685,1.111608,111100794,260104306
2022-12-13,1.107282,1.125545,1.107282,1.116413,81013094,188268351
2022-12-14,1.117855,1.129389,1.112569,1.126506,104209000,243827434
2022-12-15,1.123622,1.126025,1.098632,1.104879,102379770,235255647
2022-12-16,1.099593,1.117375,1.096229,1.107282,77660701,179038870
2022-12-19,1.103437,1.10536,1.074121,1.08085,107430000,242991813
2022-12-20,1.078927,1.082772,1.06499,1.074121,97299300,217541293
2022-12-21,1.074602,1.078927,1.064029,1.068354,76741453,170784146
2022-12-22,1.070757,1.076524,1.041441,1.043844,127799953,281075200
